PaymentID,OrderID,CustomerID,Amount,Method,Date
PAY0033900,ORD0197461,CUST008174,97508.96,EMI,2023-11-27
PAY0033901,ORD0052262,CUST019957,118315.71,Cash,2023-11-27
PAY0033902,ORD0076699,CUST032165,66494.87,UPI,2023-11-27
PAY0033903,ORD0218733,CUST008651,31616.54,Wallet,2023-11-27
PAY0033904,ORD0193490,CUST028690,68583.71,Cash,2023-11-27
PAY0033905,ORD0239634,CUST020848,52373.81,Net Banking,2023-11-27
PAY0033906,ORD0114225,CUST024127,36218.42,Debit Card,2023-11-27
PAY0033907,ORD0185215,CUST032324,141842.7,EMI,2023-11-27
PAY0033908,ORD0185233,CUST034953,32331.49,EMI,2023-11-27
PAY0033909,ORD0031207,CUST013037,68577.21,Debit Card,2023-11-27
PAY0033910,ORD0221040,CUST044388,16811.27,UPI,2023-11-27
PAY0033911,ORD0149832,CUST001094,68625.54,Credit Card,2023-11-27
PAY0033912,ORD0022709,CUST009778,13414.79,Net Banking,2023-11-27
PAY0033913,ORD0199571,CUST037734,42994.35,UPI,2023-11-27
PAY0033914,ORD0085156,CUST008378,126837.98,EMI,2023-11-27
PAY0033915,ORD0083146,CUST005888,61446.94,Net Banking,2023-11-27
PAY0033916,ORD0245786,CUST024674,9435.51,UPI,2023-11-27
PAY0033917,ORD0181844,CUST011212,96048.89,Wallet,2023-11-27
PAY0033918,ORD0185923,CUST003906,69186.26,UPI,2023-11-27
PAY0033919,ORD0041408,CUST038002,87591.5,Net Banking,2023-11-27
PAY0033920,ORD0133464,CUST041294,37853.51,EMI,2023-11-27
PAY0033921,ORD0154722,CUST001501,147801.31,EMI,2023-11-27
PAY0033922,ORD0208864,CUST005465,63792.3,EMI,2023-11-27
PAY0033923,ORD0020423,CUST008494,36502.32,UPI,2023-11-27
PAY0033924,ORD0087144,CUST020149,58577.4,Cash,2023-11-27
PAY0033925,ORD0183546,CUST013928,127262.76,Cash,2023-11-27
PAY0033926,ORD0114954,CUST048322,30801.61,UPI,2023-11-27
PAY0033927,ORD0143321,CUST014950,82114.44,EMI,2023-11-27
PAY0033928,ORD0105666,CUST003781,34712.14,Wallet,2023-11-27
PAY0033929,ORD0088542,CUST039990,38098.51,EMI,2023-11-27
PAY0033930,ORD0150906,CUST047492,39933.94,Credit Card,2023-11-27
PAY0033931,ORD0074895,CUST016528,18735.96,Credit Card,2023-11-27
PAY0033932,ORD0008036,CUST007069,135983.8,UPI,2023-11-27
PAY0033933,ORD0011748,CUST006981,45717.23,EMI,2023-11-27
PAY0033934,ORD0157681,CUST036971,48594.84,Credit Card,2023-11-27
PAY0033935,ORD0186114,CUST042415,52454.2,Cash,2023-11-27
PAY0033936,ORD0214649,CUST031391,62613.04,Cash,2023-11-27
PAY0033937,ORD0006572,CUST007713,61359.33,UPI,2023-11-27
PAY0033938,ORD0117900,CUST013582,126265.3,Wallet,2023-11-27
PAY0033939,ORD0150827,CUST020877,96097.55,Cash,2023-11-27
PAY0033940,ORD0063492,CUST024000,51045.35,Cash,2023-11-27
PAY0033941,ORD0175439,CUST045172,153114.8,Cash,2023-11-27
PAY0033942,ORD0034770,CUST005312,101985.36,Credit Card,2023-11-27
PAY0033943,ORD0020358,CUST033781,60352.16,Cash,2023-11-27
PAY0033944,ORD0099749,CUST000802,142857.7,Cash,2023-11-27
PAY0033945,ORD0195237,CUST032511,75602.29,Credit Card,2023-11-27
PAY0033946,ORD0204141,CUST028636,34148.79,EMI,2023-11-27
PAY0033947,ORD0217133,CUST014271,77121.36,Cash,2023-11-27
PAY0033948,ORD0049737,CUST042280,63952.58,EMI,2023-11-27
PAY0033949,ORD0044636,CUST013349,68625.54,Debit Card,2023-11-27
PAY0033950,ORD0164030,CUST032992,27326.75,Credit Card,2023-11-27
PAY0033951,ORD0208802,CUST007617,156693.31,Net Banking,2023-11-27
PAY0033952,ORD0193840,CUST047035,40608.16,Cash,2023-11-27
PAY0033953,ORD0021138,CUST033773,83973.78,Credit Card,2023-11-27
PAY0033954,ORD0034502,CUST032542,47655.19,UPI,2023-11-27
PAY0033955,ORD0116648,CUST018610,53923.98,UPI,2023-11-27
PAY0033956,ORD0198632,CUST020383,45717.23,Cash,2023-11-27
PAY0033957,ORD0077714,CUST039097,106792.76,Net Banking,2023-11-27
PAY0033958,ORD0071749,CUST031246,41986.89,Cash,2023-11-27
PAY0033959,ORD0238018,CUST030064,152001.2,Wallet,2023-11-27
PAY0033960,ORD0027998,CUST007266,68737.48,Net Banking,2023-11-27
PAY0033961,ORD0167637,CUST008090,18434.74,Debit Card,2023-11-27
PAY0033962,ORD0160396,CUST044824,53649.69,Cash,2023-11-27
PAY0033963,ORD0144461,CUST001170,159348.79,Credit Card,2023-11-27
PAY0033964,ORD0216499,CUST033171,26720.8,Net Banking,2023-11-27
PAY0033965,ORD0022832,CUST047181,46504.75,Net Banking,2023-11-27
PAY0033966,ORD0159277,CUST007782,56787.04,Net Banking,2023-11-27
PAY0033967,ORD0199331,CUST001466,30801.61,Debit Card,2023-11-27
PAY0033968,ORD0051695,CUST008250,34795.17,Credit Card,2023-11-27
PAY0033969,ORD0081003,CUST015271,64406.04,UPI,2023-11-27
PAY0033970,ORD0243711,CUST017443,50028.58,Credit Card,2023-11-27
PAY0033971,ORD0011267,CUST020980,18849.04,UPI,2023-11-27
PAY0033972,ORD0086275,CUST003999,151543.34,EMI,2023-11-27
PAY0033973,ORD0017349,CUST027967,96681.38,UPI,2023-11-27
PAY0033974,ORD0178224,CUST049079,22442.46,EMI,2023-11-27
PAY0033975,ORD0067694,CUST011299,41965.14,EMI,2023-11-27
PAY0033976,ORD0120750,CUST015703,12568.87,Cash,2023-11-27
PAY0033977,ORD0190565,CUST023888,78844.58,Cash,2023-11-27
PAY0033978,ORD0024572,CUST024023,66430.09,Credit Card,2023-11-27
PAY0033979,ORD0203010,CUST020034,16612.04,EMI,2023-11-27
PAY0033980,ORD0141210,CUST041464,62687.95,Net Banking,2023-11-27
PAY0033981,ORD0030625,CUST016369,36917.86,Cash,2023-11-27
PAY0033982,ORD0037234,CUST026804,73298.23,EMI,2023-11-27
PAY0033983,ORD0059389,CUST049294,69270.78,Credit Card,2023-11-27
PAY0033984,ORD0195132,CUST033949,68625.54,EMI,2023-11-27
PAY0033985,ORD0130680,CUST044735,41425.15,Credit Card,2023-11-27
PAY0033986,ORD0169473,CUST020709,35482.71,Debit Card,2023-11-27
PAY0033987,ORD0141125,CUST009482,57042.06,Cash,2023-11-27
PAY0033988,ORD0129803,CUST000455,103352.34,EMI,2023-11-27
PAY0033989,ORD0009527,CUST034066,54101.56,EMI,2023-11-27
PAY0033990,ORD0011649,CUST046500,85988.7,Net Banking,2023-11-27
PAY0033991,ORD0133992,CUST024616,105605.81,Wallet,2023-11-27
PAY0033992,ORD0075917,CUST022702,22083.45,UPI,2023-11-27
PAY0033993,ORD0202248,CUST028442,36797.84,Net Banking,2023-11-28
PAY0033994,ORD0197972,CUST025194,33296.09,Net Banking,2023-11-28
PAY0033995,ORD0173341,CUST016958,120201.18,Cash,2023-11-28
PAY0033996,ORD0244983,CUST032967,93967.71,Credit Card,2023-11-28
PAY0033997,ORD0174087,CUST035564,21986.55,UPI,2023-11-28
PAY0033998,ORD0072294,CUST001465,117003.48,Cash,2023-11-28
PAY0033999,ORD0051383,CUST011600,36781.96,Debit Card,2023-11-28
PAY0034000,ORD0111608,CUST018272,43795.75,Wallet,2023-11-28
PAY0034001,ORD0159162,CUST001161,59561.42,Cash,2023-11-28
PAY0034002,ORD0225034,CUST027208,36512.52,Net Banking,2023-11-28
PAY0034003,ORD0215245,CUST030620,35903.32,Cash,2023-11-28
PAY0034004,ORD0108995,CUST026593,61896.41,Cash,2023-11-28
PAY0034005,ORD0078180,CUST042218,37515.5,EMI,2023-11-28
PAY0034006,ORD0127604,CUST046465,20164.72,Cash,2023-11-28
PAY0034007,ORD0198114,CUST031565,58132.05,Credit Card,2023-11-28
PAY0034008,ORD0149750,CUST047572,107623.55,Cash,2023-11-28
PAY0034009,ORD0224750,CUST022919,23320.97,Wallet,2023-11-28
PAY0034010,ORD0048919,CUST037642,153183.21,Credit Card,2023-11-28
PAY0034011,ORD0207820,CUST006129,17796.72,Debit Card,2023-11-28
PAY0034012,ORD0196743,CUST043546,16205.23,Debit Card,2023-11-28
PAY0034013,ORD0130489,CUST026945,92059.32,Credit Card,2023-11-28
PAY0034014,ORD0032715,CUST014254,44264.69,Cash,2023-11-28
PAY0034015,ORD0124047,CUST011283,124688.05,Net Banking,2023-11-28
PAY0034016,ORD0132006,CUST028167,86882.86,UPI,2023-11-28
PAY0034017,ORD0120137,CUST022493,35332.27,Credit Card,2023-11-28
PAY0034018,ORD0179349,CUST030394,78844.58,UPI,2023-11-28
PAY0034019,ORD0065107,CUST049520,44302.76,Net Banking,2023-11-28
PAY0034020,ORD0206961,CUST020311,36512.52,Net Banking,2023-11-28
PAY0034021,ORD0081638,CUST045481,39350.24,Credit Card,2023-11-28
PAY0034022,ORD0132387,CUST001162,77121.36,Credit Card,2023-11-28
PAY0034023,ORD0231233,CUST028591,62613.04,EMI,2023-11-28
PAY0034024,ORD0004344,CUST042825,68212.16,Cash,2023-11-28
PAY0034025,ORD0103840,CUST043134,78844.58,EMI,2023-11-28
PAY0034026,ORD0015648,CUST049381,101600.8,Cash,2023-11-28
PAY0034027,ORD0135049,CUST035285,21246.91,Debit Card,2023-11-28
PAY0034028,ORD0107968,CUST009412,10690.23,Wallet,2023-11-28
PAY0034029,ORD0046075,CUST045810,64701.52,Credit Card,2023-11-28
PAY0034030,ORD0174750,CUST047854,117003.48,Cash,2023-11-28
PAY0034031,ORD0230551,CUST025732,52454.2,UPI,2023-11-28
PAY0034032,ORD0073569,CUST004789,16332.2,Wallet,2023-11-28
PAY0034033,ORD0236684,CUST003471,28879.43,UPI,2023-11-28
PAY0034034,ORD0249127,CUST036271,46149.18,Net Banking,2023-11-28
PAY0034035,ORD0136241,CUST028447,37210.02,Wallet,2023-11-28
PAY0034036,ORD0086288,CUST046737,27430.16,Debit Card,2023-11-28
PAY0034037,ORD0060475,CUST021929,17356.07,Net Banking,2023-11-28
PAY0034038,ORD0230153,CUST030068,69270.78,EMI,2023-11-28
PAY0034039,ORD0119512,CUST038079,105481.79,Debit Card,2023-11-28
PAY0034040,ORD0139124,CUST021319,43441.43,EMI,2023-11-28
PAY0034041,ORD0007286,CUST010730,97256.0,UPI,2023-11-28
PAY0034042,ORD0164441,CUST041628,96681.38,EMI,2023-11-28
PAY0034043,ORD0027072,CUST031599,63002.93,EMI,2023-11-28
PAY0034044,ORD0243973,CUST036111,69559.73,Net Banking,2023-11-28
PAY0034045,ORD0040649,CUST009127,58469.52,Wallet,2023-11-28
PAY0034046,ORD0223085,CUST005611,67251.61,Credit Card,2023-11-28
PAY0034047,ORD0020420,CUST042469,116570.81,EMI,2023-11-28
PAY0034048,ORD0100647,CUST036273,130683.95,Net Banking,2023-11-28
PAY0034049,ORD0127743,CUST035366,34795.17,Debit Card,2023-11-28
PAY0034050,ORD0019396,CUST037245,11948.17,Cash,2023-11-28
PAY0034051,ORD0184972,CUST001199,10690.23,EMI,2023-11-28
PAY0034052,ORD0060766,CUST041497,48880.8,Net Banking,2023-11-28
PAY0034053,ORD0157981,CUST027582,59951.3,Credit Card,2023-11-28
PAY0034054,ORD0030745,CUST043990,50960.12,Cash,2023-11-28
PAY0034055,ORD0233613,CUST007651,18057.65,EMI,2023-11-28
PAY0034056,ORD0187677,CUST020887,18960.62,EMI,2023-11-28
PAY0034057,ORD0247547,CUST026170,12409.38,Cash,2023-11-28
PAY0034058,ORD0167655,CUST014228,44264.69,Debit Card,2023-11-28
PAY0034059,ORD0212421,CUST044214,13414.79,Net Banking,2023-11-28
PAY0034060,ORD0238082,CUST008573,36068.46,Credit Card,2023-11-28
PAY0034061,ORD0128696,CUST044663,64752.62,Wallet,2023-11-28
PAY0034062,ORD0089957,CUST013558,47826.25,UPI,2023-11-28
PAY0034063,ORD0229865,CUST005149,53382.68,UPI,2023-11-28
PAY0034064,ORD0051723,CUST031508,32459.11,Credit Card,2023-11-28
PAY0034065,ORD0185219,CUST043256,47320.86,Credit Card,2023-11-28
PAY0034066,ORD0120341,CUST013411,62868.56,Credit Card,2023-11-28
PAY0034067,ORD0053891,CUST029779,21742.98,Wallet,2023-11-28
PAY0034068,ORD0044754,CUST037098,153183.21,Cash,2023-11-28
PAY0034069,ORD0243563,CUST045741,26363.0,Debit Card,2023-11-28
PAY0034070,ORD0071186,CUST037987,55827.56,Credit Card,2023-11-28
PAY0034071,ORD0007756,CUST018741,23952.94,Cash,2023-11-28
PAY0034072,ORD0231217,CUST020181,55704.65,Wallet,2023-11-28
PAY0034073,ORD0142507,CUST026280,62679.72,Debit Card,2023-11-28
PAY0034074,ORD0129164,CUST014903,135983.8,Wallet,2023-11-28
PAY0034075,ORD0065134,CUST015818,52387.58,Wallet,2023-11-28
PAY0034076,ORD0212376,CUST027179,65974.97,Debit Card,2023-11-28
PAY0034077,ORD0075629,CUST017086,36914.45,EMI,2023-11-28
PAY0034078,ORD0236930,CUST008735,108731.9,Credit Card,2023-11-28
PAY0034079,ORD0179622,CUST039744,39419.93,Credit Card,2023-11-28
PAY0034080,ORD0041233,CUST009347,54101.56,Wallet,2023-11-28
PAY0034081,ORD0023740,CUST007179,23021.74,EMI,2023-11-28
PAY0034082,ORD0039998,CUST016747,34618.42,Cash,2023-11-28
PAY0034083,ORD0031509,CUST017184,22083.45,Debit Card,2023-11-28
PAY0034084,ORD0100379,CUST035497,29611.88,EMI,2023-11-28
PAY0034085,ORD0099215,CUST027637,102090.7,Cash,2023-11-28
PAY0034086,ORD0170249,CUST016380,52788.07,Wallet,2023-11-28
PAY0034087,ORD0012860,CUST027754,142373.76,EMI,2023-11-28
PAY0034088,ORD0107470,CUST040848,33158.8,Wallet,2023-11-28
PAY0034089,ORD0221782,CUST023392,18553.92,EMI,2023-11-28
PAY0034090,ORD0027666,CUST015172,63792.3,Debit Card,2023-11-28
PAY0034091,ORD0185961,CUST038880,112413.95,Cash,2023-11-28
PAY0034092,ORD0167906,CUST015460,124883.96,UPI,2023-11-28
PAY0034093,ORD0158962,CUST027048,35585.65,Debit Card,2023-11-28
PAY0034094,ORD0186973,CUST020296,156693.31,UPI,2023-11-28
PAY0034095,ORD0222974,CUST040968,128071.2,Wallet,2023-11-28
PAY0034096,ORD0179238,CUST032493,67251.61,Credit Card,2023-11-28
PAY0034097,ORD0036943,CUST026826,32611.62,Wallet,2023-11-28
PAY0034098,ORD0046829,CUST044508,63068.18,Cash,2023-11-28
PAY0034099,ORD0210531,CUST022533,28752.78,EMI,2023-11-28
PAY0034100,ORD0003725,CUST012136,145500.51,UPI,2023-11-28
PAY0034101,ORD0065758,CUST024114,47782.3,Wallet,2023-11-28
PAY0034102,ORD0050020,CUST031678,23889.97,UPI,2023-11-28
PAY0034103,ORD0048249,CUST001327,39149.39,EMI,2023-11-28
PAY0034104,ORD0043141,CUST005410,134865.79,Cash,2023-11-28
PAY0034105,ORD0110296,CUST017630,151543.34,Wallet,2023-11-28
PAY0034106,ORD0203449,CUST026939,63233.08,Cash,2023-11-28
PAY0034107,ORD0249946,CUST024529,157219.52,Debit Card,2023-11-28
PAY0034108,ORD0167541,CUST014574,22999.85,Wallet,2023-11-28
PAY0034109,ORD0009187,CUST043999,61888.62,UPI,2023-11-28
PAY0034110,ORD0065734,CUST030538,34816.03,Credit Card,2023-11-28
PAY0034111,ORD0045628,CUST017584,52387.58,UPI,2023-11-28
PAY0034112,ORD0031839,CUST002258,96703.93,Cash,2023-11-28
PAY0034113,ORD0073037,CUST028063,39030.16,Wallet,2023-11-28
PAY0034114,ORD0149071,CUST044024,16591.16,EMI,2023-11-28
PAY0034115,ORD0031669,CUST025916,97665.59,EMI,2023-11-28
PAY0034116,ORD0086167,CUST008018,37294.38,Net Banking,2023-11-28
PAY0034117,ORD0181665,CUST037324,124688.05,Cash,2023-11-28
PAY0034118,ORD0152825,CUST036355,26691.34,Credit Card,2023-11-28
PAY0034119,ORD0152956,CUST024885,141842.7,Credit Card,2023-11-28
PAY0034120,ORD0199287,CUST019335,30842.71,EMI,2023-11-28
PAY0034121,ORD0063751,CUST026559,89271.66,EMI,2023-11-28
PAY0034122,ORD0140913,CUST040118,35193.47,Debit Card,2023-11-28
PAY0034123,ORD0080881,CUST002301,37772.05,EMI,2023-11-28
PAY0034124,ORD0148725,CUST027901,142857.7,Cash,2023-11-28
PAY0034125,ORD0111414,CUST049478,42322.02,Debit Card,2023-11-28
PAY0034126,ORD0142944,CUST027859,18757.75,Cash,2023-11-28
PAY0034127,ORD0126385,CUST018787,24493.79,UPI,2023-11-28
PAY0034128,ORD0118208,CUST014491,35433.47,UPI,2023-11-28
PAY0034129,ORD0060126,CUST023514,42322.02,Wallet,2023-11-28
PAY0034130,ORD0100283,CUST015585,95238.24,Wallet,2023-11-28
PAY0034131,ORD0172613,CUST026526,105512.4,EMI,2023-11-28
PAY0034132,ORD0037033,CUST007338,21813.9,Wallet,2023-11-28
PAY0034133,ORD0219139,CUST023018,16591.16,Debit Card,2023-11-28
PAY0034134,ORD0241863,CUST004857,116997.31,Cash,2023-11-28
PAY0034135,ORD0092697,CUST039239,103860.95,Credit Card,2023-11-28
PAY0034136,ORD0020165,CUST041515,132355.55,UPI,2023-11-28
PAY0034137,ORD0129713,CUST026645,106482.45,Wallet,2023-11-28
PAY0034138,ORD0242001,CUST011818,35193.47,Credit Card,2023-11-28
PAY0034139,ORD0080969,CUST031141,27875.14,Wallet,2023-11-28
PAY0034140,ORD0044236,CUST022811,13868.57,UPI,2023-11-28
PAY0034141,ORD0047631,CUST009798,85249.94,Wallet,2023-11-28
PAY0034142,ORD0096293,CUST007268,76738.92,Net Banking,2023-11-28
PAY0034143,ORD0037191,CUST022155,16206.32,Net Banking,2023-11-28
PAY0034144,ORD0215571,CUST025992,83027.08,EMI,2023-11-28
PAY0034145,ORD0245244,CUST020836,69798.24,Cash,2023-11-28
PAY0034146,ORD0108180,CUST041403,25377.43,Cash,2023-11-28
PAY0034147,ORD0232701,CUST016284,147801.31,Cash,2023-11-28
PAY0034148,ORD0153903,CUST004943,22999.85,Wallet,2023-11-28
PAY0034149,ORD0035589,CUST029248,91260.39,Cash,2023-11-28
PAY0034150,ORD0139200,CUST041568,156693.31,Wallet,2023-11-28
PAY0034151,ORD0029591,CUST004247,130450.34,UPI,2023-11-28
PAY0034152,ORD0126346,CUST018689,103641.61,Cash,2023-11-28
PAY0034153,ORD0202449,CUST014449,153114.8,UPI,2023-11-28
PAY0034154,ORD0173765,CUST020396,158740.53,Cash,2023-11-28
PAY0034155,ORD0076685,CUST035583,120201.18,Credit Card,2023-11-28
PAY0034156,ORD0003472,CUST024879,47421.87,EMI,2023-11-28
PAY0034157,ORD0178991,CUST011027,83930.28,UPI,2023-11-28
PAY0034158,ORD0062883,CUST014859,47084.89,UPI,2023-11-28
PAY0034159,ORD0211492,CUST003923,20653.93,Net Banking,2023-11-28
PAY0034160,ORD0243149,CUST049418,41425.15,UPI,2023-11-28
PAY0034161,ORD0243130,CUST032633,68212.16,Net Banking,2023-11-28
PAY0034162,ORD0149090,CUST004004,19676.68,Credit Card,2023-11-28
PAY0034163,ORD0078347,CUST017578,147801.31,EMI,2023-11-28
PAY0034164,ORD0225495,CUST000408,78140.54,Debit Card,2023-11-28
PAY0034165,ORD0044579,CUST016422,84644.04,UPI,2023-11-28
PAY0034166,ORD0223675,CUST042246,21742.98,Credit Card,2023-11-28
PAY0034167,ORD0205299,CUST005961,57433.97,Wallet,2023-11-28
PAY0034168,ORD0186865,CUST031599,47421.87,Wallet,2023-11-28
PAY0034169,ORD0114379,CUST015046,103756.83,EMI,2023-11-28
PAY0034170,ORD0186370,CUST002815,8192.01,UPI,2023-11-28
PAY0034171,ORD0197002,CUST023518,158745.34,Net Banking,2023-11-28
PAY0034172,ORD0006824,CUST028182,24420.18,Credit Card,2023-11-28
PAY0034173,ORD0058074,CUST015100,91208.38,Debit Card,2023-11-28
PAY0034174,ORD0141681,CUST001786,27530.37,Net Banking,2023-11-28
PAY0034175,ORD0108577,CUST044027,12843.84,Cash,2023-11-28
PAY0034176,ORD0104062,CUST020494,34148.79,Wallet,2023-11-28
PAY0034177,ORD0124458,CUST013225,18411.97,Cash,2023-11-28
PAY0034178,ORD0078238,CUST028908,66466.12,Cash,2023-11-28
PAY0034179,ORD0000681,CUST009339,80479.93,EMI,2023-11-28
PAY0034180,ORD0061657,CUST009521,80479.93,Wallet,2023-11-28
PAY0034181,ORD0218871,CUST009751,52855.4,Wallet,2023-11-28
PAY0034182,ORD0035901,CUST002842,26069.09,Net Banking,2023-11-28
PAY0034183,ORD0141798,CUST041716,41425.15,Cash,2023-11-28
PAY0034184,ORD0054504,CUST007179,28663.68,Debit Card,2023-11-28
PAY0034185,ORD0004663,CUST040079,158740.53,Cash,2023-11-28
PAY0034186,ORD0088742,CUST036839,22225.0,EMI,2023-11-28
PAY0034187,ORD0219920,CUST006684,37107.84,Debit Card,2023-11-28
PAY0034188,ORD0138405,CUST042878,48646.17,UPI,2023-11-28
PAY0034189,ORD0139403,CUST002145,70866.94,Debit Card,2023-11-28
PAY0034190,ORD0044969,CUST035770,48466.2,UPI,2023-11-28
PAY0034191,ORD0139175,CUST022219,49163.39,Wallet,2023-11-28
PAY0034192,ORD0169909,CUST035632,27849.78,UPI,2023-11-28
PAY0034193,ORD0031212,CUST011161,41093.7,Credit Card,2023-11-28
PAY0034194,ORD0041724,CUST005514,59210.32,Cash,2023-11-28
PAY0034195,ORD0167595,CUST005454,18057.65,Cash,2023-11-28
PAY0034196,ORD0133736,CUST014789,90716.67,EMI,2023-11-28
PAY0034197,ORD0118740,CUST016112,74512.28,UPI,2023-11-28
PAY0034198,ORD0082343,CUST042948,28165.77,Wallet,2023-11-28
PAY0034199,ORD0195930,CUST028662,70965.42,EMI,2023-11-28
PAY0034200,ORD0083121,CUST024270,43239.3,Cash,2023-11-28
PAY0034201,ORD0110172,CUST028572,23952.94,Cash,2023-11-28
PAY0034202,ORD0020810,CUST007346,18256.26,UPI,2023-11-28
PAY0034203,ORD0144222,CUST048102,74512.28,Net Banking,2023-11-28
PAY0034204,ORD0056404,CUST030598,103756.83,Wallet,2023-11-28
PAY0034205,ORD0194813,CUST005719,48840.36,Credit Card,2023-11-28
PAY0034206,ORD0182110,CUST042232,48594.84,Cash,2023-11-28
PAY0034207,ORD0017860,CUST011052,31252.91,Net Banking,2023-11-28
PAY0034208,ORD0244906,CUST026916,53649.69,EMI,2023-11-28
PAY0034209,ORD0213580,CUST026445,91427.06,Cash,2023-11-28
PAY0034210,ORD0070530,CUST029106,40377.58,Cash,2023-11-28
PAY0034211,ORD0078442,CUST030053,16205.23,EMI,2023-11-28
PAY0034212,ORD0060903,CUST024221,139245.67,Debit Card,2023-11-28
PAY0034213,ORD0057404,CUST023830,43973.1,EMI,2023-11-28
PAY0034214,ORD0163162,CUST014082,30842.71,Cash,2023-11-28
PAY0034215,ORD0165951,CUST025059,149838.87,Cash,2023-11-28
PAY0034216,ORD0034707,CUST048341,94162.32,UPI,2023-11-28
PAY0034217,ORD0061197,CUST038683,41425.15,UPI,2023-11-28
PAY0034218,ORD0163186,CUST013296,36298.78,Wallet,2023-11-28
PAY0034219,ORD0185606,CUST024816,30527.8,Cash,2023-11-28
PAY0034220,ORD0149646,CUST018339,39099.18,Net Banking,2023-11-28
PAY0034221,ORD0110551,CUST016434,32376.31,EMI,2023-11-28
PAY0034222,ORD0054441,CUST018688,30850.26,UPI,2023-11-28
PAY0034223,ORD0145200,CUST029082,49900.48,UPI,2023-11-28
PAY0034224,ORD0193431,CUST035424,34497.9,Credit Card,2023-11-28
PAY0034225,ORD0074637,CUST003092,34327.95,UPI,2023-11-28
PAY0034226,ORD0051495,CUST008152,26324.26,Wallet,2023-11-28
PAY0034227,ORD0074658,CUST011877,60047.38,Debit Card,2023-11-28
PAY0034228,ORD0025389,CUST009843,57042.06,Credit Card,2023-11-28
PAY0034229,ORD0139668,CUST045660,32459.11,EMI,2023-11-29
PAY0034230,ORD0105354,CUST008202,59275.09,Cash,2023-11-29
PAY0034231,ORD0127021,CUST042159,26597.03,UPI,2023-11-29
PAY0034232,ORD0201455,CUST024187,55326.31,Debit Card,2023-11-29
PAY0034233,ORD0059964,CUST041557,127262.76,Net Banking,2023-11-29
PAY0034234,ORD0095011,CUST049228,34101.49,Wallet,2023-11-29
PAY0034235,ORD0014171,CUST016699,31252.91,Cash,2023-11-29
PAY0034236,ORD0133809,CUST008667,29611.88,Cash,2023-11-29
PAY0034237,ORD0135822,CUST015781,95388.44,EMI,2023-11-29
PAY0034238,ORD0240371,CUST023272,33357.83,Debit Card,2023-11-29
PAY0034239,ORD0146043,CUST041438,45341.61,Wallet,2023-11-29
PAY0034240,ORD0004487,CUST023676,68583.71,UPI,2023-11-29
PAY0034241,ORD0121757,CUST018645,157219.52,Debit Card,2023-11-29
PAY0034242,ORD0220051,CUST018214,23094.41,UPI,2023-11-29
PAY0034243,ORD0198575,CUST008838,29713.22,Debit Card,2023-11-29
PAY0034244,ORD0004082,CUST016082,145500.51,Wallet,2023-11-29
PAY0034245,ORD0138842,CUST014325,66430.09,Cash,2023-11-29
PAY0034246,ORD0127361,CUST038304,18275.54,Credit Card,2023-11-29
PAY0034247,ORD0172264,CUST003257,63193.96,Debit Card,2023-11-29
PAY0034248,ORD0094766,CUST049653,48880.8,UPI,2023-11-29
PAY0034249,ORD0028844,CUST003529,47081.16,UPI,2023-11-29
PAY0034250,ORD0004526,CUST019583,147801.31,EMI,2023-11-29
PAY0034251,ORD0014958,CUST037138,26324.26,EMI,2023-11-29
PAY0034252,ORD0127337,CUST046119,27430.16,Cash,2023-11-29
PAY0034253,ORD0128328,CUST010784,12003.28,Net Banking,2023-11-29
PAY0034254,ORD0004188,CUST036641,126265.3,Cash,2023-11-29
